"time","e","P","I","D","y_1","y_2","u_1","u_2"
3.88,-3.83838e-08,-0,-0,0,0,3.83838e-08,0,0
3.89,-3.0152e-08,-0,-0,0,0,3.0152e-08,0,0
3.9,-2.44643e-08,-0,-0,0,0,2.44643e-08,0,0
3.91,-2.19614e-08,-0,-0,0,0,2.19614e-08,0,0
3.92,-2.28558e-08,-0,-0,-0,0,2.28558e-08,0,-0
3.93,-2.70008e-08,-0,-0,-0,0,2.70008e-08,0,-0
3.94,-3.40198e-08,-0,-0,-0,0,3.40198e-08,0,-0
3.95,-4.32583e-08,-0,-0,-0,0,4.32583e-08,0,-0
3.96,-5.37764e-08,-0,-0,-0,0,5.37764e-08,0,-0
3.97,-6.46095e-08,-0,-0,-0,0,6.46095e-08,0,-0
3.98,-7.46234e-08,-0,-0,-0,0,7.46234e-08,0,-0
3.99,-8.30239e-08,-0,-0,-0,0,8.30239e-08,0,-0
4,-8.88728e-08,-0,-0,-0,0,8.88728e-08,0,-0
4.01,-9.16047e-08,-0,-0,-0,0,9.16047e-08,0,-0
4.02,-9.09322e-08,-0,-0,0,0,9.09322e-08,0,0
4.03,-8.69977e-08,-0,-0,0,0,8.69977e-08,0,0
4.04,-8.01798e-08,-0,-0,0,0,8.01798e-08,0,0
4.05,-7.10809e-08,-0,-0,0,0,7.10809e-08,0,0
4.06,-6.0642e-08,-0,-0,0,0,6.0642e-08,0,0
4.07,-4.98149e-08,-0,-0,0,0,4.98149e-08,0,0
4.08,-3.97245e-08,-0,-0,0,0,3.97245e-08,0,0
4.09,-3.11479e-08,-0,-0,0,0,3.11479e-08,0,0
4.1,-2.50457e-08,-0,-0,0,0,2.50457e-08,0,0
4.11,-2.20419e-08,-0,-0,0,0,2.20419e-08,0,0
4.12,-2.24169e-08,-0,-0,-0,0,2.24169e-08,0,-0
4.13,-2.60876e-08,-0,-0,-0,0,2.60876e-08,0,-0
4.14,-3.2712e-08,-0,-0,-0,0,3.2712e-08,0,-0
4.15,-4.16682e-08,-0,-0,-0,0,4.16682e-08,0,-0
4.16,-5.20574e-08,-0,-0,-0,0,5.20574e-08,0,-0
4.17,-6.29379e-08,-0,-0,-0,0,6.29379e-08,0,-0
4.18,-7.31569e-08,-0,-0,-0,0,7.31569e-08,0,-0
4.19,-8.18845e-08,-0,-0,-0,0,8.18845e-08,0,-0
4.2,-8.81747e-08,-0,-0,-0,0,8.81747e-08,0,-0
4.21,-9.14007e-08,-0,-0,-0,0,9.14007e-08,0,-0
4.22,-9.12581e-08,-0,-0,0,0,9.12581e-08,0,0
4.23,-8.78216e-08,-0,-0,0,0,8.78216e-08,0,0
4.24,-8.13939e-08,-0,-0,0,0,8.13939e-08,0,0
4.25,-7.2608e-08,-0,-0,0,0,7.2608e-08,0,0
4.26,-6.23078e-08,-0,-0,0,0,6.23078e-08,0,0
4.27,-5.1453e-08,-0,-0,0,0,5.1453e-08,0,0
4.28,-4.11577e-08,-0,-0,0,0,4.11577e-08,0,0
4.29,-3.22627e-08,-0,-0,0,0,3.22627e-08,0,0
4.3,-2.57315e-08,-0,-0,0,0,2.57315e-08,0,0
4.31,-2.22358e-08,-0,-0,0,0,2.22358e-08,0,0
4.32,-2.20667e-08,-0,-0,0,0,2.20667e-08,0,0
4.33,-2.52504e-08,-0,-0,-0,0,2.52504e-08,0,-0
4.34,-3.14716e-08,-0,-0,-0,0,3.14716e-08,0,-0
4.35,-4.01184e-08,-0,-0,-0,0,4.01184e-08,0,-0
4.36,-5.03689e-08,-0,-0,-0,0,5.03689e-08,0,-0
4.37,-6.12703e-08,-0,-0,-0,0,6.12703e-08,0,-0
4.38,-7.16816e-08,-0,-0,-0,0,7.16816e-08,0,-0
4.39,-8.07251e-08,-0,-0,-0,0,8.07251e-08,0,-0
4.4,-8.74403e-08,-0,-0,-0,0,8.74403e-08,0,-0
4.41,-9.11524e-08,-0,-0,-0,0,9.11524e-08,0,-0
4.42,-9.1544e-08,-0,-0,-0,0,9.1544e-08,0,-0
4.43,-8.85864e-08,-0,-0,0,0,8.85864e-08,0,0
4.44,-8.25628e-08,-0,-0,0,0,8.25628e-08,0,0
4.45,-7.40758e-08,-0,-0,0,0,7.40758e-08,0,0
4.46,-6.3937e-08,-0,-0,0,0,6.3937e-08,0,0
4.47,-5.30652e-08,-0,-0,0,0,5.30652e-08,0,0
4.48,-4.26043e-08,-0,-0,0,0,4.26043e-08,0,0
4.49,-3.3425e-08,-0,-0,0,0,3.3425e-08,0,0
4.5,-2.65014e-08,-0,-0,0,0,2.65014e-08,0,0
4.51,-2.25108e-08,-0,-0,0,0,2.25108e-08,0,0
4.52,-2.18274e-08,-0,-0,0,0,2.18274e-08,0,0
4.53,-2.45262e-08,-0,-0,-0,0,2.45262e-08,0,-0
4.54,-3.03296e-08,-0,-0,-0,0,3.03296e-08,0,-0
4.55,-3.86688e-08,-0,-0,-0,0,3.86688e-08,0,-0
4.56,-4.87402e-08,-0,-0,-0,0,4.87402e-08,0,-0
4.57,-5.96331e-08,-0,-0,-0,0,5.96331e-08,0,-0
4.58,-7.01838e-08,-0,-0,-0,0,7.01838e-08,0,-0
4.59,-7.94811e-08,-0,-0,-0,0,7.94811e-08,0,-0
4.6,-8.6569e-08,-0,-0,-0,0,8.6569e-08,0,-0
4.61,-9.07741e-08,-0,-0,-0,0,9.07741e-08,0,-0
4.62,-9.16721e-08,-0,-0,-0,0,9.16721e-08,0,-0
4.63,-8.91997e-08,-0,-0,0,0,8.91997e-08,0,0
4.64,-8.3618e-08,-0,-0,0,0,8.3618e-08,0,0
4.65,-7.54433e-08,-0,-0,0,0,7.54433e-08,0,0
4.66,-6.54988e-08,-0,-0,0,0,6.54988e-08,0,0
4.67,-5.46662e-08,-0,-0,0,0,5.46662e-08,0,0
4.68,-4.40953e-08,-0,-0,0,0,4.40953e-08,0,0
4.69,-3.47086e-08,-0,-0,0,0,3.47086e-08,0,0
4.7,-2.74257e-08,-0,-0,0,0,2.74257e-08,0,0
4.71,-2.29557e-08,-0,-0,0,0,2.29557e-08,0,0
4.72,-2.17755e-08,-0,-0,0,0,2.17755e-08,0,0
4.73,-2.39994e-08,-0,-0,-0,0,2.39994e-08,0,-0
4.74,-2.9357e-08,-0,-0,-0,0,2.9357e-08,0,-0
4.75,-3.73735e-08,-0,-0,-0,0,3.73735e-08,0,-0
4.76,-4.72477e-08,-0,-0,-0,0,4.72477e-08,0,-0
4.77,-5.80768e-08,-0,-0,-0,0,5.80768e-08,0,-0
4.78,-6.87239e-08,-0,-0,-0,0,6.87239e-08,0,-0
4.79,-7.82249e-08,-0,-0,-0,0,7.82249e-08,0,-0
4.8,-8.56593e-08,-0,-0,-0,0,8.56593e-08,0,-0
4.81,-9.03252e-08,-0,-0,-0,0,9.03252e-08,0,-0
4.82,-9.17164e-08,-0,-0,-0,0,9.17164e-08,0,-0
4.83,-8.97093e-08,-0,-0,0,0,8.97093e-08,0,0
4.84,-8.45584e-08,-0,-0,0,0,8.45584e-08,0,0
4.85,-7.67234e-08,-0,-0,0,0,7.67234e-08,0,0
4.86,-6.697e-08,-0,-0,0,0,6.697e-08,0,0
4.87,-5.62122e-08,-0,-0,0,0,5.62122e-08,0,0
4.88,-4.55467e-08,-0,-0,0,0,4.55467e-08,0,0
4.89,-3.59711e-08,-0,-0,0,0,3.59711e-08,0,0
4.9,-2.83432e-08,-0,-0,0,0,2.83432e-08,0,0
4.91,-2.34243e-08,-0,-0,0,0,2.34243e-08,0,0
4.92,-2.17535e-08,-0,-0,0,0,2.17535e-08,0,0
4.93,-2.35061e-08,-0,-0,-0,0,2.35061e-08,0,-0
4.94,-2.84327e-08,-0,-0,-0,0,2.84327e-08,0,-0
4.95,-3.60991e-08,-0,-0,-0,0,3.60991e-08,0,-0
4.96,-4.57685e-08,-0,-0,-0,0,4.57685e-08,0,-0
4.97,-5.65009e-08,-0,-0,-0,0,5.65009e-08,0,-0
4.98,-6.72363e-08,-0,-0,-0,0,6.72363e-08,0,-0
4.99,-7.69169e-08,-0,-0,-0,0,7.69169e-08,0,-0
5,-8.46942e-08,-0,-0,-0,0,8.46942e-08,0,-0
5.01,-8.97946e-08,-0,-0,-0,0,8.97946e-08,0,-0
5.02,-9.16676e-08,-0,-0,-0,0,9.16676e-08,0,-0
5.03,-9.01266e-08,-0,-0,0,0,9.01266e-08,0,0
5.04,-8.54107e-08,-0,-0,0,0,8.54107e-08,0,0
5.05,-7.79262e-08,-0,-0,0,0,7.79262e-08,0,0
5.06,-6.83893e-08,-0,-0,0,0,6.83893e-08,0,0
5.07,-5.77373e-08,-0,-0,0,0,5.77373e-08,0,0
5.08,-4.70082e-08,-0,-0,0,0,4.70082e-08,0,0
5.09,-3.72607e-08,-0,-0,0,0,3.72607e-08,0,0
5.1,-2.92995e-08,-0,-0,0,0,2.92995e-08,0,0
5.11,-2.39537e-08,-0,-0,0,0,2.39537e-08,0,0
5.12,-2.18213e-08,-0,-0,0,0,2.18213e-08,0,0
5.13,-2.31033e-08,-0,-0,-0,0,2.31033e-08,0,-0
5.14,-2.75958e-08,-0,-0,-0,0,2.75958e-08,0,-0
5.15,-3.49076e-08,-0,-0,-0,0,3.49076e-08,0,-0
5.16,-4.43391e-08,-0,-0,-0,0,4.43391e-08,0,-0
5.17,-5.49557e-08,-0,-0,-0,0,5.49557e-08,0,-0
5.18,-6.57444e-08,-0,-0,-0,0,6.57444e-08,0,-0
5.19,-7.55993e-08,-0,-0,-0,0,7.55993e-08,0,-0
5.2,-8.37135e-08,-0,-0,-0,0,8.37135e-08,0,-0
5.21,-8.92443e-08,-0,-0,-0,0,8.92443e-08,0,-0
5.22,-9.1576e-08,-0,-0,-0,0,9.1576e-08,0,-0
5.23,-9.05057e-08,-0,-0,0,0,9.05057e-08,0,0
5.24,-8.62145e-08,-0,-0,0,0,8.62145e-08,0,0
5.25,-7.90894e-08,-0,-0,0,0,7.90894e-08,0,0
5.26,-6.97906e-08,-0,-0,0,0,6.97906e-08,0,0
5.27,-5.92574e-08,-0,-0,0,0,5.92574e-08,0,0
5.28,-4.84704e-08,-0,-0,0,0,4.84704e-08,0,0
5.29,-3.85449e-08,-0,-0,0,0,3.85449e-08,0,0
5.3,-3.02375e-08,-0,-0,0,0,3.02375e-08,0,0
5.31,-2.4469e-08,-0,-0,0,0,2.4469e-08,0,0
5.32,-2.18625e-08,-0,-0,0,0,2.18625e-08,0,0
5.33,-2.26516e-08,-0,-0,-0,0,2.26516e-08,0,-0
5.34,-2.67055e-08,-0,-0,-0,0,2.67055e-08,0,-0
5.35,-3.36455e-08,-0,-0,-0,0,3.36455e-08,0,-0
5.36,-4.28322e-08,-0,-0,-0,0,4.28322e-08,0,-0
5.37,-5.33269e-08,-0,-0,-0,0,5.33269e-08,0,-0
5.38,-6.41719e-08,-0,-0,-0,0,6.41719e-08,0,-0
5.39,-7.42298e-08,-0,-0,-0,0,7.42298e-08,0,-0
5.4,-8.27e-08,-0,-0,-0,0,8.27e-08,0,-0
5.41,-8.86387e-08,-0,-0,-0,0,8.86387e-08,0,-0
5.42,-9.14758e-08,-0,-0,-0,0,9.14758e-08,0,-0
5.43,-9.09082e-08,-0,-0,0,0,9.09082e-08,0,0
5.44,-8.70766e-08,-0,-0,0,0,8.70766e-08,0,0
5.45,-8.03397e-08,-0,-0,0,0,8.03397e-08,0,0
5.46,-7.13004e-08,-0,-0,0,0,7.13004e-08,0,0
5.47,-6.08897e-08,-0,-0,0,0,6.08897e-08,0,0
5.48,-5.00533e-08,-0,-0,0,0,5.00533e-08,0,0
5.49,-3.99222e-08,-0,-0,0,0,3.99222e-08,0,0
5.5,-3.1282e-08,-0,-0,0,0,3.1282e-08,0,0
5.51,-2.50905e-08,-0,-0,0,0,2.50905e-08,0,0
5.52,-2.19855e-08,-0,-0,0,0,2.19855e-08,0,0
5.53,-2.22513e-08,-0,-0,-0,0,2.22513e-08,0,-0
5.54,-2.58213e-08,-0,-0,-0,0,2.58213e-08,0,-0
5.55,-3.23658e-08,-0,-0,-0,0,3.23658e-08,0,-0
5.56,-4.12578e-08,-0,-0,-0,0,4.12578e-08,0,-0
5.57,-5.16183e-08,-0,-0,-0,0,5.16183e-08,0,-0
5.58,-6.2508e-08,-0,-0,-0,0,6.2508e-08,0,-0
5.59,-7.27716e-08,-0,-0,-0,0,7.27716e-08,0,-0
5.6,-8.15687e-08,-0,-0,-0,0,8.15687e-08,0,-0
5.61,-8.79497e-08,-0,-0,-0,0,8.79497e-08,0,-0
5.62,-9.12746e-08,-0,-0,-0,0,9.12746e-08,0,-0
5.63,-9.12472e-08,-0,-0,0,0,9.12472e-08,0,0
5.64,-8.791e-08,-0,-0,0,0,8.791e-08,0,0
5.65,-8.15646e-08,-0,-0,0,0,8.15646e-08,0,0
5.66,-7.2841e-08,-0,-0,0,0,7.2841e-08,0,0
5.67,-6.25703e-08,-0,-0,0,0,6.25703e-08,0,0
5.68,-5.17122e-08,-0,-0,0,0,5.17122e-08,0,0
5.69,-4.13793e-08,-0,-0,0,0,4.13793e-08,0,0
5.7,-3.24235e-08,-0,-0,0,0,3.24235e-08,0,0
5.71,-2.58078e-08,-0,-0,0,0,2.58078e-08,0,0
5.72,-2.22134e-08,-0,-0,0,0,2.22134e-08,0,0
5.73,-2.19382e-08,-0,-0,0,0,2.19382e-08,0,0
5.74,-2.50267e-08,-0,-0,-0,0,2.50267e-08,0,-0
5.75,-3.11678e-08,-0,-0,-0,0,3.11678e-08,0,-0
5.76,-3.97549e-08,-0,-0,-0,0,3.97549e-08,0,-0
5.77,-4.99745e-08,-0,-0,-0,0,4.99745e-08,0,-0
5.78,-6.08821e-08,-0,-0,-0,0,6.08821e-08,0,-0
5.79,-7.13266e-08,-0,-0,-0,0,7.13266e-08,0,-0
5.8,-8.0429e-08,-0,-0,-0,0,8.0429e-08,0,-0
5.81,-8.72189e-08,-0,-0,-0,0,8.72189e-08,0,-0
5.82,-9.10325e-08,-0,-0,-0,0,9.10325e-08,0,-0
5.83,-9.15308e-08,-0,-0,-0,0,9.15308e-08,0,-0
5.84,-8.86734e-08,-0,-0,0,0,8.86734e-08,0,0
5.85,-8.27372e-08,-0,-0,0,0,8.27372e-08,0,0
5.86,-7.43152e-08,-0,-0,0,0,7.43152e-08,0,0
5.87,-6.42147e-08,-0,-0,0,0,6.42147e-08,0,0
5.88,-5.33499e-08,-0,-0,0,0,5.33499e-08,0,0
5.89,-4.28606e-08,-0,-0,0,0,4.28606e-08,0,0
5.9,-3.36379e-08,-0,-0,0,0,3.36379e-08,0,0
5.91,-2.66404e-08,-0,-0,0,0,2.66404e-08,0,0
5.92,-2.25513e-08,-0,-0,0,0,2.25513e-08,0,0
5.93,-2.17692e-08,-0,-0,0,0,2.17692e-08,0,0
5.94,-2.43717e-08,-0,-0,-0,0,2.43717e-08,0,-0
5.95,-3.00855e-08,-0,-0,-0,0,3.00855e-08,0,-0
5.96,-3.83637e-08,-0,-0,-0,0,3.83637e-08,0,-0
5.97,-4.83948e-08,-0,-0,-0,0,4.83948e-08,0,-0
5.98,-5.92763e-08,-0,-0,-0,0,5.92763e-08,0,-0
5.99,-6.98484e-08,-0,-0,-0,0,6.98484e-08,0,-0
6,-7.91879e-08,-0,-0,-0,0,7.91879e-08,0,-0
6.01,-8.63467e-08,-0,-0,-0,0,8.63467e-08,0,-0
6.02,-9.06469e-08,-0,-0,-0,0,9.06469e-08,0,-0
6.03,-9.16447e-08,-0,-0,-0,0,9.16447e-08,0,-0
6.04,-8.92672e-08,-0,-0,0,0,8.92672e-08,0,0
6.05,-8.37757e-08,-0,-0,0,0,8.37757e-08,0,0
6.06,-7.56658e-08,-0,-0,0,0,7.56658e-08,0,0
6.07,-6.57588e-08,-0,-0,0,0,6.57588e-08,0,0
6.08,-5.49385e-08,-0,-0,0,0,5.49385e-08,0,0
6.09,-4.43495e-08,-0,-0,0,0,4.43495e-08,0,0
6.1,-3.49234e-08,-0,-0,0,0,3.49234e-08,0,0
6.11,-2.75721e-08,-0,-0,0,0,2.75721e-08,0,0
6.12,-2.30082e-08,-0,-0,0,0,2.30082e-08,0,0
6.13,-2.1732e-08,-0,-0,0,0,2.1732e-08,0,0
6.14,-2.38639e-08,-0,-0,-0,0,2.38639e-08,0,-0
6.15,-2.91378e-08,-0,-0,-0,0,2.91378e-08,0,-0
6.16,-3.70853e-08,-0,-0,-0,0,3.70853e-08,0,-0
6.17,-4.69211e-08,-0,-0,-0,0,4.69211e-08,0,-0
6.18,-5.77331e-08,-0,-0,-0,0,5.77331e-08,0,-0
6.19,-6.8401e-08,-0,-0,-0,0,6.8401e-08,0,-0
6.2,-7.79394e-08,-0,-0,-0,0,7.79394e-08,0,-0
6.21,-8.54449e-08,-0,-0,-0,0,8.54449e-08,0,-0
6.22,-9.01988e-08,-0,-0,-0,0,9.01988e-08,0,-0
6.23,-9.16892e-08,-0,-0,-0,0,9.16892e-08,0,-0
6.24,-8.97763e-08,-0,-0,0,0,8.97763e-08,0,0
6.25,-8.47108e-08,-0,-0,0,0,8.47108e-08,0,0
6.26,-7.69452e-08,-0,-0,0,0,7.69452e-08,0,0
6.27,-6.72321e-08,-0,-0,0,0,6.72321e-08,0,0
6.28,-5.64961e-08,-0,-0,0,0,5.64961e-08,0,0
6.29,-4.58137e-08,-0,-0,0,0,4.58137e-08,0,0
6.3,-3.62064e-08,-0,-0,0,0,3.62064e-08,0,0
6.31,-2.85121e-08,-0,-0,0,0,2.85121e-08,0,0
6.32,-2.35073e-08,-0,-0,0,0,2.35073e-08,0,0
6.33,-2.17402e-08,-0,-0,0,0,2.17402e-08,0,0
6.34,-2.33998e-08,-0,-0,-0,0,2.33998e-08,0,-0
6.35,-2.82385e-08,-0,-0,-0,0,2.82385e-08,0,-0
6.36,-3.58336e-08,-0,-0,-0,0,3.58336e-08,0,-0
6.37,-4.54591e-08,-0,-0,-0,0,4.54591e-08,0,-0
6.38,-5.61702e-08,-0,-0,-0,0,5.61702e-08,0,-0
6.39,-6.69194e-08,-0,-0,-0,0,6.69194e-08,0,-0
6.4,-7.66343e-08,-0,-0,-0,0,7.66343e-08,0,-0
6.41,-8.44779e-08,-0,-0,-0,0,8.44779e-08,0,-0
6.42,-8.96655e-08,-0,-0,-0,0,8.96655e-08,0,-0
6.43,-9.16308e-08,-0,-0,-0,0,9.16308e-08,0,-0
6.44,-9.01845e-08,-0,-0,0,0,9.01845e-08,0,0
6.45,-8.55533e-08,-0,-0,0,0,8.55533e-08,0,0
6.46,-7.81417e-08,-0,-0,0,0,7.81417e-08,0,0
6.47,-6.86522e-08,-0,-0,0,0,6.86522e-08,0,0
6.48,-5.80226e-08,-0,-0,0,0,5.80226e-08,0,0
6.49,-4.72825e-08,-0,-0,0,0,4.72825e-08,0,0
6.5,-3.75018e-08,-0,-0,0,0,3.75018e-08,0,0
6.51,-2.94722e-08,-0,-0,0,0,2.94722e-08,0,0
6.52,-2.40399e-08,-0,-0,0,0,2.40399e-08,0,0
6.53,-2.18163e-08,-0,-0,0,0,2.18163e-08,0,0
6.54,-2.3002e-08,-0,-0,-0,0,2.3002e-08,0,-0
6.55,-2.74107e-08,-0,-0,-0,0,2.74107e-08,0,-0
6.56,-3.46504e-08,-0,-0,-0,0,3.46504e-08,0,-0
6.57,-4.40324e-08,-0,-0,-0,0,4.40324e-08,0,-0
6.58,-5.46238e-08,-0,-0,-0,0,5.46238e-08,0,-0
6.59,-6.54247e-08,-0,-0,-0,0,6.54247e-08,0,-0
6.6,-7.53158e-08,-0,-0,-0,0,7.53158e-08,0,-0
6.61,-8.3499e-08,-0,-0,-0,0,8.3499e-08,0,-0
6.62,-8.91141e-08,-0,-0,-0,0,8.91141e-08,0,-0
6.63,-9.15453e-08,-0,-0,-0,0,9.15453e-08,0,-0
6.64,-9.05742e-08,-0,-0,0,0,9.05742e-08,0,0
6.65,-8.63733e-08,-0,-0,0,0,8.63733e-08,0,0
6.66,-7.93236e-08,-0,-0,0,0,7.93236e-08,0,0
6.67,-7.00728e-08,-0,-0,0,0,7.00728e-08,0,0
6.68,-5.95629e-08,-0,-0,0,0,5.95629e-08,0,0
6.69,-4.87649e-08,-0,-0,0,0,4.87649e-08,0,0
6.7,-3.87962e-08,-0,-0,0,0,3.87962e-08,0,0
6.71,-3.04151e-08,-0,-0,0,0,3.04151e-08,0,0
6.72,-2.4565e-08,-0,-0,0,0,2.4565e-08,0,0
6.73,-2.18567e-08,-0,-0,0,0,2.18567e-08,0,0
6.74,-2.25395e-08,-0,-0,-0,0,2.25395e-08,0,-0
6.75,-2.65021e-08,-0,-0,-0,0,2.65021e-08,0,-0
6.76,-3.33632e-08,-0,-0,-0,0,3.33632e-08,0,-0
6.77,-4.24976e-08,-0,-0,-0,0,4.24976e-08,0,-0
6.78,-5.29704e-08,-0,-0,-0,0,5.29704e-08,0,-0
6.79,-6.38262e-08,-0,-0,-0,0,6.38262e-08,0,-0
6.8,-7.39278e-08,-0,-0,-0,0,7.39278e-08,0,-0
6.81,-8.24637e-08,-0,-0,-0,0,8.24637e-08,0,-0
6.82,-8.84934e-08,-0,-0,-0,0,8.84934e-08,0,-0
6.83,-9.14305e-08,-0,-0,-0,0,9.14305e-08,0,-0
6.84,-9.09678e-08,-0,-0,0,0,9.09678e-08,0,0
6.85,-8.7238e-08,-0,-0,0,0,8.7238e-08,0,0
6.86,-8.058e-08,-0,-0,0,0,8.058e-08,0,0
6.87,-7.16036e-08,-0,-0,0,0,7.16036e-08,0,0
6.88,-6.12215e-08,-0,-0,0,0,6.12215e-08,0,0
6.89,-5.03796e-08,-0,-0,0,0,5.03796e-08,0,0
6.9,-4.0208e-08,-0,-0,0,0,4.0208e-08,0,0
6.91,-3.15027e-08,-0,-0,0,0,3.15027e-08,0,0
6.92,-2.52241e-08,-0,-0,0,0,2.52241e-08,0,0
6.93,-2.202e-08,-0,-0,0,0,2.202e-08,0,0
6.94,-2.21758e-08,-0,-0,-0,0,2.21758e-08,0,-0
6.95,-2.56444e-08,-0,-0,-0,0,2.56444e-08,0,-0
6.96,-3.21091e-08,-0,-0,-0,0,3.21091e-08,0,-0
6.97,-4.09342e-08,-0,-0,-0,0,4.09342e-08,0,-0
6.98,-5.12686e-08,-0,-0,-0,0,5.12686e-08,0,-0
6.99,-6.21616e-08,-0,-0,-0,0,6.21616e-08,0,-0
7,-7.24664e-08,-0,-0,-0,0,7.24664e-08,0,-0
7.01,-8.13272e-08,-0,-0,-0,0,8.13272e-08,0,-0
7.02,-8.77952e-08,-0,-0,-0,0,8.77952e-08,0,-0
7.03,-9.12169e-08,-0,-0,-0,0,9.12169e-08,0,-0
7.04,-9.13e-08,-0,-0,-0,0,9.13e-08,0,-0
7.05,-8.80573e-08,-0,-0,0,0,8.80573e-08,0,0
7.06,-8.17948e-08,-0,-0,0,0,8.17948e-08,0,0
7.07,-7.31312e-08,-0,-0,0,0,7.31312e-08,0,0
7.08,-6.28925e-08,-0,-0,0,0,6.28925e-08,0,0
7.09,-5.20316e-08,-0,-0,0,0,5.20316e-08,0,0
7.1,-4.16647e-08,-0,-0,0,0,4.16647e-08,0,0
7.11,-3.26522e-08,-0,-0,0,0,3.26522e-08,0,0
7.12,-2.59544e-08,-0,-0,0,0,2.59544e-08,0,0
7.13,-2.22621e-08,-0,-0,0,0,2.22621e-08,0,0
7.14,-2.18859e-08,-0,-0,0,0,2.18859e-08,0,0
7.15,-2.48755e-08,-0,-0,-0,0,2.48755e-08,0,-0
7.16,-3.09367e-08,-0,-0,-0,0,3.09367e-08,0,-0
7.17,-3.94607e-08,-0,-0,-0,0,3.94607e-08,0,-0
7.18,-4.96446e-08,-0,-0,-0,0,4.96446e-08,0,-0
7.19,-6.05532e-08,-0,-0,-0,0,6.05532e-08,0,-0
7.2,-7.10278e-08,-0,-0,-0,0,7.10278e-08,0,-0
7.21,-8.01842e-08,-0,-0,-0,0,8.01842e-08,0,-0
7.22,-8.70475e-08,-0,-0,-0,0,8.70475e-08,0,-0
7.23,-9.09612e-08,-0,-0,-0,0,9.09612e-08,0,-0
7.24,-9.15608e-08,-0,-0,-0,0,9.15608e-08,0,-0
7.25,-8.88003e-08,-0,-0,0,0,8.88003e-08,0,0
7.26,-8.29532e-08,-0,-0,0,0,8.29532e-08,0,0
7.27,-7.45928e-08,-0,-0,0,0,7.45928e-08,0,0
7.28,-6.45316e-08,-0,-0,0,0,6.45316e-08,0,0
7.29,-5.36747e-08,-0,-0,0,0,5.36747e-08,0,0
7.3,-4.31637e-08,-0,-0,0,0,4.31637e-08,0,0
7.31,-3.39e-08,-0,-0,0,0,3.39e-08,0,0
7.32,-2.68285e-08,-0,-0,0,0,2.68285e-08,0,0
7.33,-2.26437e-08,-0,-0,0,0,2.26437e-08,0,0
7.34,-2.17614e-08,-0,-0,0,0,2.17614e-08,0,0
7.35,-2.4268e-08,-0,-0,-0,0,2.4268e-08,0,-0
7.36,-2.98915e-08,-0,-0,-0,0,2.98915e-08,0,-0
7.37,-3.81055e-08,-0,-0,-0,0,3.81055e-08,0,-0
7.38,-4.80952e-08,-0,-0,-0,0,4.80952e-08,0,-0
7.39,-5.89633e-08,-0,-0,-0,0,5.89633e-08,0,-0
7.4,-6.95537e-08,-0,-0,-0,0,6.95537e-08,0,-0
7.41,-7.89331e-08,-0,-0,-0,0,7.89331e-08,0,-0
7.42,-8.616e-08,-0,-0,-0,0,8.616e-08,0,-0
7.43,-9.05535e-08,-0,-0,-0,0,9.05535e-08,0,-0
7.44,-9.16481e-08,-0,-0,-0,0,9.16481e-08,0,-0
7.45,-8.93637e-08,-0,-0,0,0,8.93637e-08,0,0
7.46,-8.39594e-08,-0,-0,0,0,8.39594e-08,0,0
7.47,-7.59159e-08,-0,-0,0,0,7.59159e-08,0,0
7.48,-6.60464e-08,-0,-0,0,0,6.60464e-08,0,0
7.49,-5.52406e-08,-0,-0,0,0,5.52406e-08,0,0
7.5,-4.46329e-08,-0,-0,0,0,4.46329e-08,0,0
7.51,-3.51676e-08,-0,-0,0,0,3.51676e-08,0,0
7.52,-2.77477e-08,-0,-0,0,0,2.77477e-08,0,0
7.53,-2.30955e-08,-0,-0,0,0,2.30955e-08,0,0
7.54,-2.17205e-08,-0,-0,0,0,2.17205e-08,0,0
7.55,-2.37582e-08,-0,-0,-0,0,2.37582e-08,0,-0
7.56,-2.89465e-08,-0,-0,-0,0,2.89465e-08,0,-0
7.57,-3.6823e-08,-0,-0,-0,0,3.6823e-08,0,-0
7.58,-4.66174e-08,-0,-0,-0,0,4.66174e-08,0,-0
7.59,-5.74122e-08,-0,-0,-0,0,5.74122e-08,0,-0
7.6,-6.80983e-08,-0,-0,-0,0,6.80983e-08,0,-0
7.61,-7.76731e-08,-0,-0,-0,0,7.76731e-08,0,-0
7.62,-8.52472e-08,-0,-0,-0,0,8.52472e-08,0,-0
7.63,-9.00896e-08,-0,-0,-0,0,9.00896e-08,0,-0
7.64,-9.16789e-08,-0,-0,-0,0,9.16789e-08,0,-0
7.65,-8.98601e-08,-0,-0,0,0,8.98601e-08,0,0
7.66,-8.48818e-08,-0,-0,0,0,8.48818e-08,0,0
7.67,-7.71867e-08,-0,-0,0,0,7.71867e-08,0,0
7.68,-6.7516e-08,-0,-0,0,0,6.7516e-08,0,0
7.69,-5.68003e-08,-0,-0,0,0,5.68003e-08,0,0
7.7,-4.61036e-08,-0,-0,0,0,4.61036e-08,0,0
7.71,-3.64613e-08,-0,-0,0,0,3.64613e-08,0,0
7.72,-2.87003e-08,-0,-0,0,0,2.87003e-08,0,0
7.73,-2.3611e-08,-0,-0,0,0,2.3611e-08,0,0
7.74,-2.17517e-08,-0,-0,0,0,2.17517e-08,0,0
7.75,-2.33175e-08,-0,-0,-0,0,2.33175e-08,0,-0
